date,AR2_AD_2019_Q2_ENERGY_BANKRUPCY,meta
2019-07-19 10:30:00,-370.7023906336516,
2019-07-19 12:00:00,-397.91947496154995,
2019-07-19 13:30:00,-419.5188587766621,
2019-07-19 15:00:00,-417.49386739919265,
2019-07-19 15:30:30,-417.49386739919265,
2019-07-19 23:59:59,-420.1789204259527,w
2019-07-22 00:00:00,-390.74985119793143,
2019-07-22 10:00:00,-363.5320993757153,
2019-07-22 10:30:00,-367.74696291653095,
2019-07-22 12:00:00,-410.15154374258475,
2019-07-22 13:30:00,-418.5973781068195,
2019-07-22 15:00:00,-421.58250740616717,
2019-07-22 15:30:30,-421.58250740616717,
2019-07-22 23:59:59,-427.37755330998027,c
2019-07-23 00:00:00,-426.8045802600782,
2019-07-23 10:00:00,-431.7808893023981,
2019-07-23 10:30:00,-446.4301419551289,
2019-07-23 12:00:00,-466.1925564518651,
2019-07-23 13:30:00,-431.3852527962248,
2019-07-23 15:00:00,-437.4654067192958,
2019-07-23 15:30:30,-437.4654067192958,
2019-07-23 23:59:59,-427.26409456933436,c
2019-07-24 00:00:00,-419.5386415342732,
2019-07-24 10:00:00,-430.79061566903215,
2019-07-24 10:30:00,-465.9257658738661,
2019-07-24 12:00:00,-434.2872348391162,
2019-07-24 13:30:00,-407.77093287691895,
2019-07-24 15:00:00,-380.6070590504918,
2019-07-24 15:30:30,-380.6070590504918,
2019-07-24 23:59:59,-353.4392605339774,c
2019-07-25 00:00:00,-366.7803485264664,
2019-07-25 10:00:00,-351.27595573962196,
2019-07-25 10:30:00,-365.17859681591915,
2019-07-25 12:00:00,-334.1807687094338,
2019-07-25 13:30:00,-335.6055337730755,
2019-07-25 15:00:00,-330.6437858725482,
2019-07-25 15:30:30,-330.6437858725482,
2019-07-25 23:59:59,-358.8502686966975,c
2019-07-26 00:00:00,-351.0576343215454,
2019-07-26 10:00:00,-334.2152927889695,
2019-07-26 10:30:00,-330.91249799599234,
2019-07-26 12:00:00,-319.95926952909525,
2019-07-26 13:30:00,-309.4980981618108,
2019-07-26 15:00:00,-299.4332445906345,
2019-07-26 15:30:30,-299.4332445906345,
2019-07-26 23:59:59,-313.51592579752156,w
2019-07-29 00:00:00,-288.01199164711085,
2019-07-29 10:00:00,-307.7384905685213,
2019-07-29 10:30:00,-297.87624063416683,
2019-07-29 12:00:00,-335.5100636705905,
2019-07-29 13:30:00,-363.9462082396386,
2019-07-29 15:00:00,-373.95726275042455,
2019-07-29 15:30:30,-373.95726275042455,
2019-07-29 23:59:59,-365.30631699598246,c
2019-07-30 00:00:00,-395.85803749714364,
2019-07-30 10:00:00,-417.0849949695007,
2019-07-30 10:30:00,-413.51138875310664,
2019-07-30 12:00:00,-438.5230482583219,
2019-07-30 13:30:00,-469.40579128088956,
2019-07-30 15:00:00,-466.63022702504185,
2019-07-30 15:30:30,-466.63022702504185,
2019-07-30 23:59:59,-471.94215430104975,c
2019-07-31 00:00:00,-465.252125975837,
2019-07-31 10:00:00,-446.9742409930493,
2019-07-31 10:30:00,-457.08211640669117,
2019-07-31 12:00:00,-482.2414673018826,
2019-07-31 13:30:00,-459.3781831399931,
2019-07-31 15:00:00,-429.5394806541502,
2019-07-31 15:30:30,-429.5394806541502,
2019-07-31 23:59:59,-451.8960760475604,c
2019-08-01 00:00:00,-417.1949882392845,
2019-08-01 10:00:00,-388.00255626081855,
2019-08-01 10:30:00,-403.3337026037165,
2019-08-01 12:00:00,-395.597479870656,
2019-08-01 13:30:00,-394.032542925183,
2019-08-01 15:00:00,-426.43261510487196,
2019-08-01 15:30:30,-426.43261510487196,
2019-08-01 23:59:59,-444.61674858922663,c
2019-08-02 00:00:00,-467.90663761993267,
2019-08-02 10:00:00,-494.0341297932289,
2019-08-02 10:30:00,-470.2053252184693,
2019-08-02 12:00:00,-499.53479104179485,
2019-08-02 13:30:00,-473.07407400088465,
2019-08-02 15:00:00,-480.0701100487279,
2019-08-02 15:30:30,-480.0701100487279,
2019-08-02 23:59:59,-501.2737696074114,w
