date,EU_FTSE_DM_AD_2022_Q1,meta
2022-04-06 04:00:00,-316.27545777474097,
2022-04-06 06:00:00,-328.2064341262178,
2022-04-06 08:00:00,-304.31789081012494,
2022-04-06 10:30:00,-308.22272292428306,
2022-04-06 11:00:00,-329.49152149792417,
2022-04-06 23:59:59,-385.8855916641621,c
2022-04-07 00:00:00,-429.24677966505124,
2022-04-07 03:30:00,-415.3404766698727,
2022-04-07 04:00:00,-378.716919914066,
2022-04-07 06:00:00,-362.51829223578216,
2022-04-07 08:00:00,-373.572897990113,
2022-04-07 10:30:00,-372.5412430571205,
2022-04-07 11:00:00,-388.5687200405796,
2022-04-07 23:59:59,-374.9732948859901,c
2022-04-08 00:00:00,-397.7000254316588,
2022-04-08 03:30:00,-479.230284183207,
2022-04-08 04:00:00,-490.68125586981296,
2022-04-08 06:00:00,-460.9997818769548,
2022-04-08 08:00:00,-422.8141465415531,
2022-04-08 10:30:00,-482.2773273611108,
2022-04-08 11:00:00,-516.4573783783192,
2022-04-08 23:59:59,-547.8212162628952,w
